p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
3.85408193026444e-67	0.321797668721826	0.295	0.099	9.15036131883384e-63	20	TRPT1
7.05585215893091e-67	0.387582595454835	0.387	0.169	1.67520041957338e-62	20	SECISBP2L
8.56286675097944e-67	0.369463109344002	0.428	0.195	2.03299582401754e-62	20	TUSC2
9.23547292965103e-67	0.351314287173132	0.369	0.147	2.19268598295775e-62	20	UPF3A
1.21152171473249e-66	0.589529791267259	0.177	0.118	2.87639485511788e-62	20	TAGLN
1.32913931000734e-66	0.295221516108463	0.185	0.043	3.15564254981942e-62	20	LRRC14
2.06759634645155e-66	0.347479790670567	0.346	0.129	4.90888724574527e-62	20	PSIP1
2.35279967827111e-66	0.324342304797003	0.365	0.144	5.58601699615126e-62	20	SETD2
2.79481784214239e-66	0.359766380909556	0.409	0.181	6.63545652081447e-62	20	DYNC1LI2
5.35775988522204e-66	0.316003708257829	0.109	0.012	1.27203935194942e-61	20	HSPA2
7.66125287340686e-66	0.265241896803957	0.907	0.699	1.81893465720426e-61	20	IFI27
1.15852336350437e-65	0.341486772413982	0.366	0.149	2.75056616963207e-61	20	OTUD4
2.30181049730051e-65	0.348615449458536	0.858	0.84	5.46495848269088e-61	20	ANXA2
3.95387041677143e-65	0.323597192438243	0.369	0.148	9.38727914349872e-61	20	TWF1
6.06441355249357e-65	0.279572833129636	0.337	0.125	1.43981306563302e-60	20	PAF1
6.86441154979801e-65	0.582711779314849	0.588	0.379	1.62974859015304e-60	20	BRD2
1.63403770403471e-64	0.333463576605873	0.23	0.065	3.8795323169192e-60	20	VCL
2.24540821310749e-64	0.303240062841651	0.323	0.118	5.33104817955981e-60	20	CLDN23
2.41807437449355e-64	0.368539196089008	0.312	0.114	5.74099217992259e-60	20	SUGP2
3.3100824091237e-64	0.296379638429965	0.332	0.122	7.85879765574149e-60	20	ZMIZ2
4.46353771619822e-64	0.411592913977472	0.64	0.428	1.05973312457978e-59	20	HSPD1
5.55164156276015e-64	0.274139799095803	0.108	0.014	1.31807073983052e-59	20	HIST1H2BN
6.43591672254077e-64	0.429236448365137	0.441	0.201	1.52801534826563e-59	20	B3GNT5
1.10948524098767e-63	0.30762357615297	0.125	0.019	2.63413985915292e-59	20	HIST1H2AE
1.34674744114023e-63	0.491236314756228	0.265	0.13	3.19744777475513e-59	20	SLC1A5
1.46976384207271e-63	0.263787071892084	0.209	0.053	3.48951331384903e-59	20	EMC9
1.49110495717866e-63	0.689860160622724	0.32	0.119	3.54018138933358e-59	20	DDIT4
1.61791396775551e-63	0.380875918060984	0.509	0.262	3.84125134224512e-59	20	NORAD
1.70952711713805e-63	0.383929307549684	0.485	0.243	4.05875928150917e-59	20	TRIM44
1.76849102368635e-63	0.370554883644721	0.674	0.617	4.19875138843612e-59	20	TMEM59
2.51604516114012e-63	0.488258575337425	0.384	0.188	5.97359442157887e-59	20	CEBPG
2.75065016924005e-63	0.324798809624349	0.366	0.147	6.53059363180972e-59	20	OTUD6B-AS1
2.91404072406964e-63	0.259744193392602	0.269	0.085	6.91851548708613e-59	20	CAMSAP1
5.10197127366648e-63	0.48100888348423	0.614	0.431	1.21131001979389e-58	20	ARHGAP18
5.6809753835642e-63	0.501513170593987	0.502	0.278	1.34877717556581e-58	20	SNRNP70
5.78073053821303e-63	0.297143843761116	0.191	0.048	1.37246104438254e-58	20	SH3PXD2A
1.04154645829162e-62	0.275837086114397	0.339	0.13	2.47283960127597e-58	20	ALKBH5
1.13936221865262e-62	0.251021369893319	0.335	0.127	2.70507377952504e-58	20	TSPYL1
1.48181204874203e-62	0.350732442526385	0.172	0.043	3.51811816612333e-58	20	ACAP3
1.76163623058149e-62	0.351891924550648	0.737	0.701	4.18247673864656e-58	20	SKP1
1.81707933210845e-62	0.31366773061992	0.304	0.11	4.31410975029188e-58	20	ARL16
3.2402576089168e-62	0.340178088289785	0.365	0.158	7.69301961509026e-58	20	PGRMC1
5.15231130040459e-62	0.360693952590553	0.168	0.046	1.22326174894206e-57	20	TRIM47
5.19455809657072e-62	0.327033173797368	0.387	0.166	1.23329198328782e-57	20	GLYR1
5.69365854713871e-62	0.441394479466251	0.289	0.102	1.35178841226167e-57	20	SNHG9
5.96149685047959e-62	0.296346406048657	0.268	0.086	1.41537858224086e-57	20	REV1
8.36884447086122e-62	0.52928637656039	0.469	0.248	1.98693105427187e-57	20	POLR2A
1.08657754845076e-61	0.334591377166526	0.747	0.751	2.5797524155318e-57	20	HSPA8
1.11614310710975e-61	0.301452262458258	0.207	0.058	2.64994696489998e-57	20	GOT1
1.24932687326358e-61	0.314038562924219	0.36	0.146	2.96615186250238e-57	20	PDPK1
1.3008439665832e-61	0.254151325203504	0.204	0.051	3.08846374546184e-57	20	AL121944.1
1.40975560806002e-61	0.782438148391498	0.549	0.35	3.3470417646561e-57	20	HIST1H4C
1.78603228709819e-61	0.582499419016207	0.587	0.385	4.24039785602851e-57	20	RSRP1
1.89901084370335e-61	0.269450396723556	0.295	0.103	4.5086315451205e-57	20	CAMK1D
2.35136632928627e-61	0.52852537986	0.902	0.718	5.58261393899147e-57	20	TAOK1
2.47861859450033e-61	0.362501025376337	0.422	0.194	5.88473626706268e-57	20	SREK1
2.4941187318704e-61	0.441801412755289	0.647	0.457	5.9215366932067e-57	20	C19orf70
3.12671365043726e-61	0.261758261159849	0.183	0.044	7.42344354886814e-57	20	SCRIB
3.78872677585002e-61	0.368333600744746	0.451	0.218	8.99519511122313e-57	20	TTC3
4.40198157139057e-61	0.298053446889349	0.326	0.123	1.04511846467955e-56	20	IP6K2
4.74533911848758e-61	0.333958204111319	0.32	0.123	1.12663841351132e-56	20	ZMYND8
5.64380624578198e-61	0.608024046187773	0.764	0.608	1.33995247887356e-56	20	MT-ATP8
6.04935419814859e-61	0.253681553659245	0.253	0.078	1.43623767372444e-56	20	ERCC3
6.93979352479944e-61	0.419064334035787	0.263	0.092	1.64764577865788e-56	20	LDLR
7.54937628667035e-61	0.261654079529432	0.34	0.132	1.79237291798127e-56	20	KIF2A
7.75187154151541e-61	0.380900171528259	0.256	0.09	1.84044934138659e-56	20	TCTA
7.86924666858512e-61	0.324162324372343	0.357	0.144	1.86831654405548e-56	20	SETD5
1.40646076247145e-60	0.335449046654276	0.319	0.12	3.33921914225972e-56	20	ANKRD13D
2.26301170284715e-60	0.373406305234047	0.267	0.087	5.3728423848997e-56	20	PATL2
3.91518277201067e-60	0.253593428868319	0.258	0.081	9.29542693730773e-56	20	PSD3
6.72205231273723e-60	0.417477251584704	0.662	0.496	1.59594966009007e-55	20	MRPS21
9.35270456152685e-60	0.283075401198133	0.234	0.07	2.2205191169977e-55	20	UNK
1.68052659643941e-59	0.338373684532408	0.386	0.169	3.98990624526645e-55	20	VEZF1
2.94258730832148e-59	0.272709585280106	0.259	0.085	6.98629078741687e-55	20	EML2
3.25932414323527e-59	0.310454437506156	0.362	0.151	7.73828738086918e-55	20	TMEM50B
3.78583471561349e-59	0.281793049401875	0.261	0.085	8.98832878180954e-55	20	FAM219B
5.30908714170864e-59	0.384144170704196	0.37	0.163	1.26048346918447e-54	20	EXOC7
6.31397082501856e-59	0.495077143106226	0.615	0.447	1.49906295327591e-54	20	GADD45GIP1
1.48689316681405e-58	0.33828070094558	0.398	0.179	3.53018175664992e-54	20	PUM2
1.63930565105665e-58	0.309936058830896	0.347	0.142	3.89203947673871e-54	20	TCEAL3
1.90711094376454e-58	0.271776124950118	0.355	0.145	4.52786280268578e-54	20	TSEN34
3.92578520674073e-58	0.345867626913036	0.403	0.181	9.32059923784384e-54	20	HIST1H2AC
4.42560084381675e-58	0.421928967750069	0.613	0.425	1.05072615233897e-53	20	MRPL57
5.33761163250203e-58	0.320727551629335	0.359	0.149	1.26725575378863e-53	20	SRSF6
6.22312055176901e-58	0.389538588109846	0.471	0.256	1.477493281401e-53	20	CCT2
6.82655720849671e-58	0.413320404660358	0.421	0.212	1.62076121244129e-53	20	HINT2
6.92950299632024e-58	0.268202021099344	0.332	0.131	1.64520260138635e-53	20	RCN2
7.24359936804602e-58	0.340347879640467	0.398	0.178	1.71977536196149e-53	20	HIST2H2AA4
1.03186732477442e-57	0.402577787508926	0.641	0.527	2.44985940247942e-53	20	TAX1BP1
1.22633675627663e-57	0.481251817650503	0.656	0.477	2.91156872675198e-53	20	SCAND1
1.26141197647266e-57	0.390182005862931	0.516	0.311	2.9948443145414e-53	20	PSMB5
1.40093633619352e-57	0.417352458936569	0.523	0.321	3.32610304939065e-53	20	STUB1
1.50820898484642e-57	0.460128795689546	0.477	0.26	3.58078977182237e-53	20	ANKRD11
1.50863043722067e-57	0.370790793423749	0.295	0.114	3.58179038404931e-53	20	LUC7L
1.63947462180787e-57	0.414844336375061	0.473	0.279	3.89244064709625e-53	20	MRPL40
2.02959416373326e-57	0.409116456989986	0.541	0.314	4.81866246353551e-53	20	NDUFV3
2.38420231015844e-57	0.466410959593291	0.603	0.381	5.66057312477817e-53	20	SF1
5.53183886387421e-57	0.354644461127597	0.397	0.184	1.31336918306102e-52	20	USP22
6.68673587473772e-57	0.268746998312435	0.189	0.049	1.58756483138023e-52	20	ENDOV
7.09628561969205e-57	0.268026978997941	0.209	0.058	1.68480013182729e-52	20	MIB2
1.99294696845892e-56	0.356111527971036	0.387	0.18	4.73165469251518e-52	20	ELOF1
2.07574458041722e-56	0.342362796694594	0.124	0.021	4.92823278282656e-52	20	NR1D1
2.26696749652754e-56	0.373822668407597	0.509	0.272	5.38223423025568e-52	20	MIDN
4.70396881261997e-56	0.272924286547102	0.209	0.063	1.11681627549223e-51	20	NPEPL1
4.71031247549676e-56	0.305669905174344	0.385	0.173	1.11832238793244e-51	20	NBR1
5.15289878647478e-56	0.254961034916609	0.291	0.106	1.22340122988484e-51	20	KMT5B
5.82581332612297e-56	0.256714162282547	0.222	0.067	1.38316459988812e-51	20	MAP3K4
6.01508775444857e-56	0.313699067954245	0.208	0.06	1.42810213466118e-51	20	UVSSA
1.07179910379847e-55	0.363030286263088	0.338	0.146	2.54466543223834e-51	20	MARS
1.41789806416208e-55	0.273570559362796	0.135	0.024	3.36637358393362e-51	20	CDKN2B
3.34722188760597e-55	0.436665547689316	0.414	0.203	7.94697420555409e-51	20	RBM6
4.25454800756751e-55	0.432519527260123	0.409	0.214	1.01011478795668e-50	20	ADPRHL2
5.73203599405138e-55	0.259853006500153	0.308	0.118	1.36089998570768e-50	20	RNF6
5.78224427575547e-55	0.266898108069771	0.266	0.092	1.37282043594986e-50	20	LPCAT4
7.30111917459451e-55	0.353728266508689	0.348	0.153	1.73343171443223e-50	20	RABL6
7.62801567060588e-55	0.300269977956757	0.304	0.117	1.81104348051525e-50	20	REV3L
1.43425714926116e-54	0.424327026363594	0.448	0.236	3.40521332377585e-50	20	CHD2
1.82687154972918e-54	0.301055327946318	0.368	0.163	4.33735843336703e-50	20	MIA2
1.8837994420041e-54	0.310154584248934	0.235	0.088	4.47251663520613e-50	20	PEX14
2.41906605509007e-54	0.374825918616347	0.344	0.161	5.74334662799485e-50	20	MRPS26
2.55343662251872e-54	0.300557430101779	0.338	0.143	6.06236922918394e-50	20	SSRP1
3.03413623322867e-54	0.284519151214752	0.307	0.119	7.20364624493151e-50	20	SCAF1
3.07108200460891e-54	0.324767967096381	0.28	0.107	7.29136289534248e-50	20	SERINC2
3.62890640718959e-54	0.280360195533915	0.346	0.146	8.61574959194953e-50	20	PRKAR2A
4.36264020289454e-54	0.377922202081815	0.393	0.188	1.03577803697122e-49	20	SSSCA1
5.89145360078743e-54	0.354300152109964	0.459	0.247	1.39874891389895e-49	20	VDAC3
8.48808115809122e-54	0.27631413612237	0.36	0.156	2.01524022855402e-49	20	MED31
1.42473840827533e-53	0.464659185564881	0.275	0.119	3.3826139289273e-49	20	EPB41L4A-AS1
1.65204930046028e-53	0.302172567767915	0.306	0.122	3.9222954491528e-49	20	FMC1
1.97033129820008e-53	0.311164610799349	0.263	0.095	4.67796056818662e-49	20	XPOT
1.99477094926511e-53	0.276254510585784	0.313	0.124	4.73598518774523e-49	20	CSNK1G2
2.14906618509228e-53	0.389749698843214	0.426	0.226	5.1023129366461e-49	20	MRPS33
2.51036149295271e-53	0.44102663682693	0.37	0.17	5.96010025656832e-49	20	THUMPD3-AS1
3.46306370332149e-53	0.321293270294738	0.316	0.13	8.22200584442587e-49	20	UQCC3
4.3180804934916e-53	0.32932406866146	0.341	0.148	1.02519867076478e-48	20	GOLGA2
7.67890089863179e-53	0.392049109879509	0.463	0.25	1.82312465135316e-48	20	MFSD10
8.94106689609126e-53	0.400162672807334	0.651	0.462	2.12278810246999e-48	20	ANAPC16
1.26803689644108e-52	0.361128068119986	0.483	0.276	3.01057319953042e-48	20	CCT3
1.27699328553558e-52	0.307007219779512	0.322	0.135	3.03183745851858e-48	20	CREB3
1.39468903949728e-52	0.295227257135014	0.226	0.075	3.31127071757444e-48	20	COG4
1.41599502424247e-52	0.250499591359023	0.277	0.102	3.36185538655647e-48	20	GMPPB
1.59091193856292e-52	0.258418858608118	0.351	0.151	3.7771431245361e-48	20	KPNA6
1.87023628915478e-52	0.259527755241339	0.233	0.075	4.44031499771127e-48	20	KHDC4
3.50186140382083e-52	0.318433129441669	0.301	0.123	8.31411934495142e-48	20	OAT
5.28648382478724e-52	0.272649767175792	0.391	0.182	1.25511698968099e-47	20	ATXN10
7.58111164487548e-52	0.342284299384235	0.394	0.196	1.79990752672634e-47	20	C5orf15
1.35297739853349e-51	0.265664978277201	0.322	0.132	3.2122389395982e-47	20	LIMK2
1.49131877206566e-51	0.25725148967592	0.262	0.095	3.54068902863829e-47	20	PTGR1
1.54471456017446e-51	0.258007670156146	0.203	0.061	3.6674613087662e-47	20	ZBTB48
1.6096450569442e-51	0.40149276447206	0.539	0.339	3.82161929419692e-47	20	IDS
1.78893672096862e-51	0.390529390831993	0.407	0.201	4.24729356292371e-47	20	RBM5
2.43330933063777e-51	0.278803434189721	0.365	0.163	5.7771630128002e-47	20	TES
6.53681485370409e-51	0.26973688132154	0.198	0.06	1.55197058256643e-46	20	CC2D1A
8.6579661189391e-51	0.280935894666008	0.836	0.853	2.05557431595852e-46	20	CALM1
1.0142605102901e-50	0.266567630790523	0.228	0.074	2.40805730353075e-46	20	HCG18
1.05737914454631e-50	0.335355444414844	0.239	0.095	2.51042956498185e-46	20	QTRT1
1.17873644491196e-50	0.331310398626992	0.314	0.129	2.79855606750998e-46	20	ACAP1
1.93413991021686e-50	0.262131717418363	0.133	0.027	4.59203497483687e-46	20	PSAT1
2.77756141412193e-50	0.312280576871321	0.274	0.104	6.59448630940829e-46	20	CREBZF
3.75831230859121e-50	0.29699616864447	0.342	0.15	8.92298508305726e-46	20	EIF4G3
3.8219253834343e-50	0.398119726267113	0.486	0.28	9.07401524534971e-46	20	PHIP
3.85347093981491e-50	0.374641667756672	0.41	0.202	9.14891070530856e-46	20	ARID1B
6.82992733325154e-50	0.508191422009581	0.553	0.335	1.62156134746058e-45	20	CES1
7.01978792878245e-50	0.410266015282061	0.517	0.309	1.66663805005153e-45	20	TRIM56
8.42775360583775e-50	0.278900187566388	0.306	0.124	2.000917261098e-45	20	ZFHX3
9.30477125009078e-50	0.414664363137721	0.685	0.504	2.20913879019655e-45	20	RBM39
1.06136825432674e-49	0.327279590396577	0.454	0.241	2.51990050942254e-45	20	BPTF
1.07936521501281e-49	0.298502165275285	0.397	0.192	2.56262889348341e-45	20	LYPLA2
1.14289641359569e-49	0.39150706456343	0.489	0.282	2.71346466515889e-45	20	DPM3
1.14624268813291e-49	0.269299133923758	0.902	0.956	2.72140939016515e-45	20	MT-ND1
1.53904467633383e-49	0.349089122728608	0.414	0.207	3.65399987055177e-45	20	RC3H1
1.92994247032461e-49	0.291431597968174	0.3	0.122	4.58206941304468e-45	20	AKT2
2.07903540025772e-49	0.280694639654722	0.331	0.143	4.93604584729187e-45	20	PDXDC1
2.43801311384739e-49	0.31735821782101	0.107	0.017	5.78833073489646e-45	20	HIST1H2BG
3.45021864847398e-49	0.325041042035471	0.429	0.227	8.19150911520693e-45	20	SYAP1
4.45125683994722e-49	0.273308609676211	0.264	0.101	1.05681739894027e-44	20	CYB561A3
6.21761041936659e-49	0.307862206810058	0.408	0.201	1.47618506576602e-44	20	TMEM173
7.87345063297332e-49	0.252554545463411	0.167	0.046	1.86931464928053e-44	20	TMEM44-AS1
8.19135932420357e-49	0.9719776990896	0.377	0.238	1.94479253075241e-44	20	YIPF4
1.0782525320835e-48	0.342116044972061	0.168	0.059	2.55998716167264e-44	20	SESN2
1.48496285788617e-48	0.497134166682182	0.345	0.158	3.52559881719335e-44	20	H1F0
2.35160855597001e-48	0.253612187351634	0.207	0.068	5.583189033584e-44	20	HSD17B8
2.75290742328038e-48	0.334274769503614	0.426	0.217	6.53595280435227e-44	20	UGCG
3.55158901592591e-48	0.261443790964849	0.281	0.109	8.4321826416113e-44	20	DIDO1
5.81760666887784e-48	0.280444679254467	0.304	0.126	1.38121617532498e-43	20	FOXO3
6.66294165567916e-48	0.392780452831462	0.612	0.435	1.58191560789135e-43	20	NAA38
9.6614709288283e-48	0.345100129569191	0.843	0.791	2.29382642792242e-43	20	UBB
1.0218577181671e-47	0.29012308368604	0.316	0.134	2.42609459447233e-43	20	PURA
1.46164506130644e-47	0.301698847066513	0.428	0.224	3.47023770455375e-43	20	RRAGA
1.95823756472737e-47	0.412481301029808	0.319	0.16	4.64924762617573e-43	20	RCC2
2.29836448849473e-47	0.315753825392026	0.461	0.247	5.45677696858419e-43	20	ARPC5L
2.50407476408084e-47	0.371951263194167	0.437	0.232	5.94517430488074e-43	20	IDH2
2.60468051859814e-47	0.325893094635257	0.169	0.05	6.18403248725571e-43	20	CDKN2A
2.67125167733687e-47	0.359043707567005	0.379	0.188	6.34208573233321e-43	20	DHRS3
3.99820900329662e-47	0.257191648955949	0.294	0.122	9.49254781562684e-43	20	TVP23B
6.42649020227457e-47	0.300455685611362	0.332	0.15	1.52577730382403e-42	20	TRNAU1AP
8.85798065081279e-47	0.289382063768568	0.362	0.171	2.10306176611597e-42	20	TRIP11
1.1283501655306e-46	0.274054687523684	0.314	0.135	2.67892896300274e-42	20	HMGXB3
3.00143999193327e-46	0.274076422906134	0.256	0.097	7.12601882884798e-42	20	MROH1
3.04697083650932e-46	0.361885532417285	0.145	0.045	7.23411816004043e-42	20	CSKMT
3.54289725555773e-46	0.399834524683835	0.568	0.428	8.41154666414516e-42	20	NDUFAF3
3.71866989759144e-46	0.262361018092365	0.288	0.118	8.82886607086161e-42	20	HYPK
5.6257087603229e-46	0.268981402787107	0.281	0.113	1.33565577387586e-41	20	PYCR2
7.88666102628876e-46	0.273024592500221	0.26	0.106	1.87245106086148e-41	20	ALDH16A1
9.20751258821368e-46	0.289529028227542	0.356	0.171	2.18604763869369e-41	20	USP10
1.70651343776e-45	0.303708830888256	0.252	0.097	4.0516042039298e-41	20	TPM1
1.75554925570931e-45	0.309842599052619	0.457	0.253	4.16802504290505e-41	20	SUGT1
2.6229252955503e-45	0.330567055264296	0.478	0.269	6.22734923669552e-41	20	ILF3
2.74811288888614e-45	0.32530698578339	0.442	0.244	6.52456962079348e-41	20	BAG6
2.98421297015505e-45	0.254167340871899	0.406	0.205	7.08511843374213e-41	20	PTRHD1
3.01195139436304e-45	0.291918544776785	0.338	0.154	7.15097500049672e-41	20	CDK13
3.09165922906137e-45	0.651939229655166	0.516	0.47	7.34021734163751e-41	20	SLC3A2
3.45224134267612e-45	0.307746295949896	0.53	0.309	8.19631139578163e-41	20	SLFN5
4.18899325366633e-45	0.315459048544447	0.497	0.289	9.94550778285461e-41	20	UBA1
5.36659337789793e-45	0.345419829724895	0.394	0.207	1.27413659978053e-40	20	MAZ
7.04020484988936e-45	0.316770439742732	0.285	0.121	1.67148543546073e-40	20	RHOT2
7.84477985769976e-45	0.26780723440638	0.328	0.148	1.86250763381508e-40	20	SEMA3C
1.07199460123332e-44	0.318984449588285	0.321	0.143	2.54512958224814e-40	20	ZNF292
1.38933245559457e-44	0.266782734271079	0.343	0.159	3.29855311607263e-40	20	DDB1
1.40234829830367e-44	0.295985731707819	0.406	0.21	3.32945532983256e-40	20	CHD4
1.82978951606863e-44	0.2648831707292	0.196	0.062	4.34428626905013e-40	20	ABCA7
2.31987572499452e-44	0.284942348078758	0.358	0.171	5.50784894628198e-40	20	NFE2L1
2.38819505323551e-44	0.287480718389216	0.391	0.199	5.67005269539174e-40	20	HIPK3
3.43888258376204e-44	0.279044197236046	0.359	0.172	8.16459503036784e-40	20	ARRDC1
5.72718264430874e-44	0.364411780728408	0.596	0.439	1.35974770341178e-39	20	SMDT1
6.24339994550665e-44	0.322805829998961	0.245	0.098	1.48230801506219e-39	20	LONP1
1.00874285813146e-43	0.298705775443331	0.408	0.211	2.39495729377572e-39	20	RBM23
1.13513447158813e-43	0.274133871661093	0.349	0.164	2.69503626244454e-39	20	KMT2A
1.13924461993734e-43	0.366272624485765	0.786	0.714	2.70479457665522e-39	20	MIF
1.2455685451817e-43	0.275363237511306	0.347	0.164	2.9572288399704e-39	20	PLPP5
1.60218851155783e-43	0.342032221207047	0.268	0.118	3.80391596414059e-39	20	ROGDI
1.73814072276115e-43	0.278455765770786	0.293	0.126	4.12669370397951e-39	20	HERC2
2.13115983041578e-43	0.293662641006822	0.261	0.108	5.05979966937314e-39	20	RNF40
2.17379719914715e-43	0.253728899087334	0.167	0.047	5.16102931021517e-39	20	NPIPB4
2.86250113919602e-43	0.303062821915153	0.378	0.194	6.79615020467919e-39	20	RPAIN
3.37615846482785e-43	0.28225702469983	0.253	0.098	8.01567542719427e-39	20	ILF3-DT
3.43942757706609e-43	0.262246263055474	0.312	0.14	8.1658889534703e-39	20	C15orf40
4.17350569271428e-43	0.257964458853581	0.352	0.168	9.90873721564225e-39	20	PPP6R1
4.76331720882117e-43	0.529460218130301	0.345	0.194	1.13090677171832e-38	20	SNHG7
6.03524125313168e-43	0.291889951565049	0.416	0.22	1.43288697831852e-38	20	NPEPPS
1.15660691960789e-42	0.375419205470626	0.462	0.263	2.74601614853306e-38	20	RHBDD2
1.24020280337813e-42	0.449325650349147	0.381	0.211	2.94448949578037e-38	20	SPG11
1.36031020399368e-42	0.342754996870044	0.495	0.316	3.2296484863218e-38	20	COA3
1.61585073088798e-42	0.281549370483908	0.25	0.099	3.83635280527423e-38	20	MFSD14C
2.26242218143552e-42	0.327934561072804	0.394	0.209	5.37144274316422e-38	20	HSF1
3.06123951669266e-42	0.31398248620449	0.346	0.168	7.26799486053171e-38	20	NUMA1
4.1281881176929e-42	0.254208135503644	0.27	0.112	9.80114422902647e-38	20	ZNF326
4.88218033257417e-42	0.250083941416098	0.24	0.094	1.15912725455976e-37	20	PHKG2
5.80631401841767e-42	0.350944327968368	0.287	0.136	1.37853507425272e-37	20	MCRIP2
6.48265183340824e-42	0.254422721974112	0.334	0.157	1.53911119828778e-37	20	UBR5
9.56409160147217e-42	0.264352895977642	0.366	0.181	2.27070662802152e-37	20	NUDT5
